Reading records: 973ms
KD-tree:
Element 373 of 20000, Depth 13, Axis 1: lon=-90.00, lat=25.00
Element 374 of 20000, Depth 14, Axis 0: lon=-89.98, lat=30.03
Element 375 of 20000, Depth 11, Axis 1: lon=-91.64, lat=30.94
Element 376 of 20000, Depth 13, Axis 1: lon=-97.17, lat=31.55
Element 377 of 20000, Depth 12, Axis 0: lon=-93.79, lat=32.46
Element 378 of 20000, Depth 13, Axis 1: lon=-90.87, lat=32.33
Element 379 of 20000, Depth 14, Axis 0: lon=-89.72, lat=32.57
Element 380 of 20000, Depth 10, Axis 0: lon=-89.09, lat=20.61
Element 381 of 20000, Depth 13, Axis 1: lon=-86.85, lat=21.12
Element 382 of 20000, Depth 12, Axis 0: lon=-85.41, lat=29.78
Element 383 of 20000, Depth 13, Axis 1: lon=-85.41, lat=29.77
Element 384 of 20000, Depth 14, Axis 0: lon=-84.29, lat=30.47
Element 385 of 20000, Depth 11, Axis 1: lon=-88.10, lat=30.70
Element 386 of 20000, Depth 13, Axis 1: lon=-88.73, lat=34.26
Element 387 of 20000, Depth 12, Axis 0: lon=-86.81, lat=33.53
Element 388 of 20000, Depth 13, Axis 1: lon=-86.72, lat=32.57
Element 389 of 20000, Depth 14, Axis 0: lon=-84.42, lat=33.77
Element 390 of 20000, Depth 7, Axis 1: lon=-92.31, lat=34.72
Element 391 of 20000, Depth 13, Axis 1: lon=-120.03, lat=37.27
Element 392 of 20000, Depth 12, Axis 0: lon=-119.76, lat=36.79
Element 393 of 20000, Depth 13, Axis 1: lon=-119.71, lat=36.73
Element 394 of 20000, Depth 11, Axis 1: lon=-121.83, lat=37.30
Element 395 of 20000, Depth 13, Axis 1: lon=-123.05, lat=37.73
Element 396 of 20000, Depth 12, Axis 0: lon=-122.36, lat=37.79
Element 397 of 20000, Depth 13, Axis 1: lon=-122.17, lat=37.76
Element 398 of 20000, Depth 14, Axis 0: lon=-122.30, lat=37.87
Element 399 of 20000, Depth 10, Axis 0: lon=-119.12, lat=35.35
Element 400 of 20000, Depth 13, Axis 1: lon=-115.06, lat=36.24
Element 401 of 20000, Depth 12, Axis 0: lon=-106.63, lat=35.08
Element 402 of 20000, Depth 13, Axis 1: lon=-101.81, lat=35.20
Element 403 of 20000, Depth 14, Axis 0: lon=-99.01, lat=36.82
Element 404 of 20000, Depth 11, Axis 1: lon=-111.42, lat=37.03
Element 405 of 20000, Depth 13, Axis 1: lon=-116.67, lat=38.50
Element 406 of 20000, Depth 12, Axis 0: lon=-113.59, lat=37.11
Element 407 of 20000, Depth 13, Axis 1: lon=-107.82, lat=37.94
Element 408 of 20000, Depth 14, Axis 0: lon=-98.33, lat=38.52
Element 409 of 20000, Depth 9, Axis 1: lon=-97.60, lat=38.83
Element 410 of 20000, Depth 13, Axis 1: lon=-120.05, lat=39.09
Element 411 of 20000, Depth 12, Axis 0: lon=-119.80, lat=39.55
Element 412 of 20000, Depth 13, Axis 1: lon=-111.55, lat=39.50
Element 413 of 20000, Depth 14, Axis 0: lon=-111.15, lat=39.78
Element 414 of 20000, Depth 11, Axis 1: lon=-111.51, lat=40.71
Element 415 of 20000, Depth 13, Axis 1: lon=-112.51, lat=41.19
Element 416 of 20000, Depth 12, Axis 0: lon=-111.96, lat=40.78
Element 417 of 20000, Depth 13, Axis 1: lon=-111.50, lat=40.76
Element 418 of 20000, Depth 14, Axis 0: lon=-107.55, lat=43.00
Element 419 of 20000, Depth 10, Axis 0: lon=-105.55, lat=39.00
Element 420 of 20000, Depth 13, Axis 1: lon=-104.86, lat=38.99
Element 421 of 20000, Depth 12, Axis 0: lon=-98.77, lat=38.98
Element 422 of 20000, Depth 13, Axis 1: lon=-97.64, lat=38.92
Element 423 of 20000, Depth 14, Axis 0: lon=-97.80, lat=38.97
Element 424 of 20000, Depth 11, Axis 1: lon=-98.14, lat=39.01
Element 425 of 20000, Depth 13, Axis 1: lon=-105.26, lat=40.02
Element 426 of 20000, Depth 12, Axis 0: lon=-104.95, lat=39.76
Element 427 of 20000, Depth 13, Axis 1: lon=-99.19, lat=39.10
Element 428 of 20000, Depth 14, Axis 0: lon=-100.03, lat=41.50
Element 429 of 20000, Depth 8, Axis 0: lon=-97.58, lat=35.48
Element 430 of 20000, Depth 13, Axis 1: lon=-97.22, lat=35.32
Element 431 of 20000, Depth 12, Axis 0: lon=-93.74, lat=35.29
Element 432 of 20000, Depth 13, Axis 1: lon=-92.64, lat=35.91
Element 433 of 20000, Depth 11, Axis 1: lon=-95.79, lat=36.02
Element 434 of 20000, Depth 13, Axis 1: lon=-97.39, lat=37.69
Element 435 of 20000, Depth 12, Axis 0: lon=-95.88, lat=36.15
Element 436 of 20000, Depth 13, Axis 1: lon=-95.79, lat=36.05
Element 437 of 20000, Depth 14, Axis 0: lon=-95.78, lat=37.16
Element 438 of 20000, Depth 10, Axis 0: lon=-92.50, lat=34.75
Element 439 of 20000, Depth 13, Axis 1: lon=-89.92, lat=35.13
Element 440 of 20000, Depth 12, Axis 0: lon=-86.78, lat=36.19
Element 441 of 20000, Depth 13, Axis 1: lon=-85.22, lat=35.10
Element 442 of 20000, Depth 14, Axis 0: lon=-86.32, lat=35.83
Element 443 of 20000, Depth 11, Axis 1: lon=-90.29, lat=36.26
Element 444 of 20000, Depth 13, Axis 1: lon=-92.49, lat=38.30
Element 445 of 20000, Depth 12, Axis 0: lon=-87.53, lat=38.00
Element 446 of 20000, Depth 13, Axis 1: lon=-84.73, lat=37.82
Element 447 of 20000, Depth 14, Axis 0: lon=-85.66, lat=38.19
Element 448 of 20000, Depth 9, Axis 1: lon=-90.24, lat=38.65
Element 449 of 20000, Depth 13, Axis 1: lon=-95.70, lat=39.04
Element 450 of 20000, Depth 12, Axis 0: lon=-95.28, lat=38.97
Element 451 of 20000, Depth 13, Axis 1: lon=-90.24, lat=38.65
Element 452 of 20000, Depth 14, Axis 0: lon=-94.55, lat=39.09
Element 453 of 20000, Depth 11, Axis 1: lon=-94.93, lat=39.33
Element 454 of 20000, Depth 13, Axis 1: lon=-96.02, lat=41.29
Element 455 of 20000, Depth 12, Axis 0: lon=-93.62, lat=41.57
Element 456 of 20000, Depth 13, Axis 1: lon=-89.71, lat=39.76
Element 457 of 20000, Depth 14, Axis 0: lon=-93.15, lat=41.94
Element 458 of 20000, Depth 10, Axis 0: lon=-89.45, lat=39.74
Element 459 of 20000, Depth 13, Axis 1: lon=-86.17, lat=39.76
Element 460 of 20000, Depth 12, Axis 0: lon=-85.12, lat=41.08
Element 461 of 20000, Depth 13, Axis 1: lon=-84.51, lat=39.14
Element 462 of 20000, Depth 14, Axis 0: lon=-84.20, lat=39.78
Element 463 of 20000, Depth 11, Axis 1: lon=-87.35, lat=41.59
Element 464 of 20000, Depth 13, Axis 1: lon=-87.93, lat=43.06
Element 465 of 20000, Depth 12, Axis 0: lon=-87.69, lat=42.05
Element 466 of 20000, Depth 13, Axis 1: lon=-87.67, lat=41.83
Element 467 of 20000, Depth 14, Axis 0: lon=-84.55, lat=42.71
Element 468 of 20000, Depth 6, Axis 0: lon=-83.95, lat=35.96
Element 469 of 20000, Depth 13, Axis 1: lon=-77.20, lat=17.74
Element 470 of 20000, Depth 12, Axis 0: lon=-75.01, lat=18.40
Element 471 of 20000, Depth 13, Axis 1: lon=-72.78, lat=18.22
Element 472 of 20000, Depth 11, Axis 1: lon=-73.32, lat=18.41
Element 473 of 20000, Depth 13, Axis 1: lon=-74.10, lat=18.52
Element 474 of 20000, Depth 12, Axis 0: lon=-72.54, lat=19.06
Element 475 of 20000, Depth 13, Axis 1: lon=-72.38, lat=18.49
Element 476 of 20000, Depth 14, Axis 0: lon=-72.29, lat=18.99
Element 477 of 20000, Depth 10, Axis 0: lon=-72.18, lat=18.62
Element 478 of 20000, Depth 13, Axis 1: lon=-71.64, lat=18.38
Element 479 of 20000, Depth 12, Axis 0: lon=-71.53, lat=17.96
Element 480 of 20000, Depth 13, Axis 1: lon=-71.21, lat=18.17
Element 481 of 20000, Depth 14, Axis 0: lon=-71.33, lat=18.51
Element 482 of 20000, Depth 11, Axis 1: lon=-71.29, lat=18.88
Element 483 of 20000, Depth 13, Axis 1: lon=-71.70, lat=19.00
Element 484 of 20000, Depth 12, Axis 0: lon=-71.60, lat=19.46
Element 485 of 20000, Depth 13, Axis 1: lon=-71.31, lat=19.38
Element 486 of 20000, Depth 14, Axis 0: lon=-71.05, lat=19.58
Element 487 of 20000, Depth 9, Axis 1: lon=-79.92, lat=19.70
Element 488 of 20000, Depth 13, Axis 1: lon=-80.11, lat=21.56
Element 489 of 20000, Depth 12, Axis 0: lon=-77.47, lat=24.98
Element 490 of 20000, Depth 13, Axis 1: lon=-77.38, lat=24.10
Element 491 of 20000, Depth 14, Axis 0: lon=-77.42, lat=24.99
Element 492 of 20000, Depth 11, Axis 1: lon=-77.49, lat=25.05
Element 493 of 20000, Depth 13, Axis 1: lon=-77.49, lat=25.05
Element 494 of 20000, Depth 12, Axis 0: lon=-77.45, lat=25.06
Element 495 of 20000, Depth 13, Axis 1: lon=-77.37, lat=25.06
Element 496 of 20000, Depth 14, Axis 0: lon=-77.45, lat=25.06
Element 497 of 20000, Depth 10, Axis 0: lon=-77.36, lat=25.06
Element 498 of 20000, Depth 13, Axis 1: lon=-77.35, lat=25.05
Element 499 of 20000, Depth 12, Axis 0: lon=-77.33, lat=25.04
Element 500 of 20000, Depth 13, Axis 1: lon=-71.45, lat=19.72
Element 501 of 20000, Depth 14, Axis 0: lon=-71.45, lat=19.72
Element 502 of 20000, Depth 11, Axis 1: lon=-77.33, lat=25.05
Element 503 of 20000, Depth 13, Axis 1: lon=-77.33, lat=25.06
Element 504 of 20000, Depth 12, Axis 0: lon=-77.33, lat=25.06
Element 505 of 20000, Depth 13, Axis 1: lon=-77.32, lat=25.06
Element 506 of 20000, Depth 14, Axis 0: lon=-77.32, lat=25.06
Element 507 of 20000, Depth 8, Axis 0: lon=-70.90, lat=19.33
Element 508 of 20000, Depth 13, Axis 1: lon=-66.41, lat=18.22
Element 509 of 20000, Depth 12, Axis 0: lon=-66.23, lat=18.20
Element 510 of 20000, Depth 13, Axis 1: lon=-65.46, lat=18.12
Element 511 of 20000, Depth 11, Axis 1: lon=-64.89, lat=18.32
Element 512 of 20000, Depth 13, Axis 1: lon=-70.37, lat=18.33
Element 513 of 20000, Depth 12, Axis 0: lon=-69.93, lat=18.48
Element 514 of 20000, Depth 13, Axis 1: lon=-63.18, lat=18.44
Element 515 of 20000, Depth 14, Axis 0: lon=-68.98, lat=18.50
Element 516 of 20000, Depth 10, Axis 0: lon=-62.74, lat=17.32
Element 517 of 20000, Depth 13, Axis 1: lon=-61.69, lat=16.23
Element 518 of 20000, Depth 12, Axis 0: lon=-61.43, lat=16.18
Element 519 of 20000, Depth 13, Axis 1: lon=-61.34, lat=15.40
Element 520 of 20000, Depth 14, Axis 0: lon=-23.57, lat=16.03
Element 521 of 20000, Depth 11, Axis 1: lon=-61.69, lat=16.23
Element 522 of 20000, Depth 13, Axis 1: lon=-62.69, lat=17.26
Element 523 of 20000, Depth 12, Axis 0: lon=-62.59, lat=17.15
Element 524 of 20000, Depth 13, Axis 1: lon=-62.19, lat=16.75
Element 525 of 20000, Depth 14, Axis 0: lon=-62.36, lat=16.96
Element 526 of 20000, Depth 9, Axis 1: lon=-69.48, lat=18.51
Element 527 of 20000, Depth 13, Axis 1: lon=-70.83, lat=18.58
Element 528 of 20000, Depth 12, Axis 0: lon=-70.54, lat=18.78
Element 529 of 20000, Depth 13, Axis 1: lon=-70.21, lat=18.52
Element 530 of 20000, Depth 14, Axis 0: lon=-70.50, lat=18.61
Element 531 of 20000, Depth 11, Axis 1: lon=-70.42, lat=18.88
Element 532 of 20000, Depth 13, Axis 1: lon=-70.80, lat=19.74
Element 533 of 20000, Depth 12, Axis 0: lon=-70.63, lat=19.05
Element 534 of 20000, Depth 13, Axis 1: lon=-70.39, lat=19.41
Element 535 of 20000, Depth 14, Axis 0: lon=-70.48, lat=19.58
Element 536 of 20000, Depth 10, Axis 0: lon=-70.14, lat=19.02
Element 537 of 20000, Depth 13, Axis 1: lon=-69.85, lat=18.56
Element 538 of 20000, Depth 12, Axis 0: lon=-69.81, lat=18.83
Element 539 of 20000, Depth 13, Axis 1: lon=-64.52, lat=18.54
Element 540 of 20000, Depth 14, Axis 0: lon=-68.66, lat=18.58
Element 541 of 20000, Depth 11, Axis 1: lon=-69.35, lat=18.87
Element 542 of 20000, Depth 13, Axis 1: lon=-70.09, lat=19.24
Element 543 of 20000, Depth 12, Axis 0: lon=-70.04, lat=19.29
Element 544 of 20000, Depth 13, Axis 1: lon=-69.49, lat=19.26
Element 545 of 20000, Depth 14, Axis 0: lon=-69.98, lat=19.44
Element 546 of 20000, Depth 7, Axis 1: lon=-77.45, lat=25.07
Element 547 of 20000, Depth 13, Axis 1: lon=-81.62, lat=27.70
Element 548 of 20000, Depth 12, Axis 0: lon=-81.45, lat=28.48
Element 549 of 20000, Depth 13, Axis 1: lon=-80.22, lat=25.78
Element 550 of 20000, Depth 11, Axis 1: lon=-82.32, lat=29.69
Element 551 of 20000, Depth 13, Axis 1: lon=-83.25, lat=32.68
Element 552 of 20000, Depth 12, Axis 0: lon=-81.69, lat=30.34
Element 553 of 20000, Depth 13, Axis 1: lon=-81.10, lat=32.04
Element 554 of 20000, Depth 14, Axis 0: lon=-80.56, lat=33.63
Element 555 of 20000, Depth 10, Axis 0: lon=-80.14, lat=26.15
Element 556 of 20000, Depth 13, Axis 1: lon=-77.45, lat=25.07
Element 557 of 20000, Depth 12, Axis 0: lon=-77.39, lat=25.07
Element 558 of 20000, Depth 13, Axis 1: lon=-77.33, lat=25.07
Element 559 of 20000, Depth 14, Axis 0: lon=-77.34, lat=25.07
Element 560 of 20000, Depth 11, Axis 1: lon=-77.32, lat=25.07
Element 561 of 20000, Depth 13, Axis 1: lon=-79.96, lat=32.82
Element 562 of 20000, Depth 12, Axis 0: lon=-78.58, lat=35.17
Element 563 of 20000, Depth 13, Axis 1: lon=-77.44, lat=25.07
Element 564 of 20000, Depth 14, Axis 0: lon=-77.43, lat=25.07
Element 565 of 20000, Depth 9, Axis 1: lon=-80.83, lat=35.20
Element 566 of 20000, Depth 13, Axis 1: lon=-82.97, lat=39.98
Element 567 of 20000, Depth 12, Axis 0: lon=-82.71, lat=40.36
Element 568 of 20000, Depth 13, Axis 1: lon=-82.53, lat=40.77
Element 569 of 20000, Depth 14, Axis 0: lon=-81.51, lat=41.08
Element 570 of 20000, Depth 11, Axis 1: lon=-81.67, lat=41.50
Element 571 of 20000, Depth 13, Axis 1: lon=-83.75, lat=42.27
Element 572 of 20000, Depth 12, Axis 0: lon=-83.59, lat=41.66
Element 573 of 20000, Depth 13, Axis 1: lon=-83.09, lat=42.35
Element 574 of 20000, Depth 14, Axis 0: lon=-81.25, lat=42.95
Element 575 of 20000, Depth 10, Axis 0: lon=-80.30, lat=38.92
Element 576 of 20000, Depth 13, Axis 1: lon=-78.64, lat=35.85
Element 577 of 20000, Depth 12, Axis 0: lon=-78.48, lat=38.04
Element 578 of 20000, Depth 13, Axis 1: lon=-77.46, lat=37.52
Element 579 of 20000, Depth 14, Axis 0: lon=-78.23, lat=38.00
Element 580 of 20000, Depth 11, Axis 1: lon=-79.98, lat=40.43
Element 581 of 20000, Depth 13, Axis 1: lon=-79.99, lat=43.26
Element 582 of 20000, Depth 12, Axis 0: lon=-78.85, lat=42.90
Element 583 of 20000, Depth 13, Axis 1: lon=-77.74, lat=41.12
Element 584 of 20000, Depth 14, Axis 0: lon=-77.61, lat=43.19
Element 585 of 20000, Depth 8, Axis 0: lon=-76.99, lat=38.89
Element 586 of 20000, Depth 13, Axis 1: lon=-76.50, lat=38.97
Element 587 of 20000, Depth 12, Axis 0: lon=-76.37, lat=38.81
Element 588 of 20000, Depth 13, Axis 1: lon=-76.26, lat=36.93
Element 589 of 20000, Depth 14, Axis 0: lon=-75.50, lat=39.15
Element 590 of 20000, Depth 11, Axis 1: lon=-76.62, lat=39.28
Element 591 of 20000, Depth 13, Axis 1: lon=-76.90, lat=40.28
Element 592 of 20000, Depth 12, Axis 0: lon=-75.98, lat=39.79
Element 593 of 20000, Depth 13, Axis 1: lon=-74.45, lat=39.38
Element 594 of 20000, Depth 14, Axis 0: lon=-75.14, lat=40.00
Element 595 of 20000, Depth 10, Axis 0: lon=-74.43, lat=40.07
Element 596 of 20000, Depth 13, Axis 1: lon=-64.77, lat=32.32
Element 597 of 20000, Depth 12, Axis 0: lon=-16.93, lat=32.63
Element 598 of 20000, Depth 13, Axis 1: lon=-16.62, lat=28.29
Element 599 of 20000, Depth 14, Axis 0: lon=-16.62, lat=28.29
Element 600 of 20000, Depth 11, Axis 1: lon=-16.98, lat=32.75
Element 601 of 20000, Depth 13, Axis 1: lon=-74.13, lat=40.56
Element 602 of 20000, Depth 12, Axis 0: lon=-73.96, lat=40.65
Element 603 of 20000, Depth 13, Axis 1: lon=-25.47, lat=37.81
Element 604 of 20000, Depth 14, Axis 0: lon=-73.74, lat=40.63
Element 605 of 20000, Depth 9, Axis 1: lon=-73.79, lat=40.65
Element 606 of 20000, Depth 13, Axis 1: lon=-74.17, lat=40.73
Element 607 of 20000, Depth 12, Axis 0: lon=-74.01, lat=40.71
Element 608 of 20000, Depth 13, Axis 1: lon=-73.88, lat=40.69
Element 609 of 20000, Depth 14, Axis 0: lon=-73.96, lat=40.78
Element 610 of 20000, Depth 11, Axis 1: lon=-73.96, lat=40.79
Element 611 of 20000, Depth 13, Axis 1: lon=-76.21, lat=42.75
Element 612 of 20000, Depth 12, Axis 0: lon=-76.14, lat=43.04
Element 613 of 20000, Depth 13, Axis 1: lon=-73.84, lat=40.86
Element 614 of 20000, Depth 14, Axis 0: lon=-73.78, lat=42.67
Element 615 of 20000, Depth 10, Axis 0: lon=-72.93, lat=41.30
Element 616 of 20000, Depth 13, Axis 1: lon=-72.69, lat=41.77
Element 617 of 20000, Depth 12, Axis 0: lon=-72.66, lat=41.50
Element 618 of 20000, Depth 13, Axis 1: lon=-71.46, lat=41.60
Element 619 of 20000, Depth 14, Axis 0: lon=-71.43, lat=41.82
Element 620 of 20000, Depth 11, Axis 1: lon=-71.45, lat=42.04
Element 621 of 20000, Depth 13, Axis 1: lon=-72.62, lat=42.86
Element 622 of 20000, Depth 12, Axis 0: lon=-71.48, lat=42.75
Element 623 of 20000, Depth 13, Axis 1: lon=-71.06, lat=42.31
Element 624 of 20000, Depth 14, Axis 0: lon=-71.13, lat=42.38
Element 625 of 20000, Depth 4, Axis 0: lon=-16.12, lat=13.44
Element 626 of 20000, Depth 13, Axis 1: lon=-16.03, lat=11.28
Element 627 of 20000, Depth 12, Axis 0: lon=-16.00, lat=11.42
Element 628 of 20000, Depth 13, Axis 1: lon=-15.54, lat=11.67
Element 629 of 20000, Depth 11, Axis 1: lon=-15.59, lat=11.85
Element 630 of 20000, Depth 13, Axis 1: lon=-16.01, lat=12.13
Element 631 of 20000, Depth 12, Axis 0: lon=-15.79, lat=11.88
Element 632 of 20000, Depth 13, Axis 1: lon=-15.72, lat=12.21
Element 633 of 20000, Depth 14, Axis 0: lon=-15.33, lat=12.26
Element 634 of 20000, Depth 10, Axis 0: lon=-15.12, lat=11.30
Element 635 of 20000, Depth 13, Axis 1: lon=-14.36, lat=-7.95
Element 636 of 20000, Depth 12, Axis 0: lon=-12.08, lat=8.38
Element 637 of 20000, Depth 13, Axis 1: lon=-11.18, lat=-38.90
Element 638 of 20000, Depth 14, Axis 0: lon=-9.73, lat=6.35
Element 639 of 20000, Depth 11, Axis 1: lon=-13.56, lat=9.62
Element 640 of 20000, Depth 13, Axis 1: lon=-15.09, lat=11.64
Element 641 of 20000, Depth 12, Axis 0: lon=-14.75, lat=12.13
Element 642 of 20000, Depth 13, Axis 1: lon=-9.66, lat=9.93
Element 643 of 20000, Depth 14, Axis 0: lon=-14.46, lat=12.12
Element 644 of 20000, Depth 9, Axis 1: lon=-15.56, lat=12.89
Element 645 of 20000, Depth 13, Axis 1: lon=-16.05, lat=14.70
Element 646 of 20000, Depth 12, Axis 0: lon=-15.79, lat=13.96
Element 647 of 20000, Depth 13, Axis 1: lon=-15.02, lat=14.28
Element 648 of 20000, Depth 14, Axis 0: lon=-14.77, lat=14.47
Element 649 of 20000, Depth 11, Axis 1: lon=-13.92, lat=15.00
Element 650 of 20000, Depth 13, Axis 1: lon=-15.90, lat=18.14
Element 651 of 20000, Depth 12, Axis 0: lon=-15.34, lat=15.24
Element 652 of 20000, Depth 13, Axis 1: lon=-15.30, lat=16.19
Element 653 of 20000, Depth 14, Axis 0: lon=-14.74, lat=22.73
Element 654 of 20000, Depth 10, Axis 0: lon=-13.77, lat=24.18
Element 655 of 20000, Depth 13, Axis 1: lon=-13.09, lat=13.83
Element 656 of 20000, Depth 12, Axis 0: lon=-12.31, lat=13.00
Element 657 of 20000, Depth 13, Axis 1: lon=-11.57, lat=21.02
Element 658 of 20000, Depth 14, Axis 0: lon=-10.08, lat=28.38
Element 659 of 20000, Depth 11, Axis 1: lon=-10.05, lat=28.69
Element 660 of 20000, Depth 13, Axis 1: lon=-8.70, lat=30.49
Element 661 of 20000, Depth 12, Axis 0: lon=-8.35, lat=30.16
Element 662 of 20000, Depth 13, Axis 1: lon=-8.31, lat=31.80
Element 663 of 20000, Depth 14, Axis 0: lon=-8.15, lat=37.25
Element 664 of 20000, Depth 8, Axis 0: lon=-8.00, lat=31.63
Element 665 of 20000, Depth 13, Axis 1: lon=-7.69, lat=6.90
Element 666 of 20000, Depth 12, Axis 0: lon=-6.27, lat=7.03
Element 667 of 20000, Depth 13, Axis 1: lon=-5.71, lat=-15.97
Element 668 of 20000, Depth 11, Axis 1: lon=-6.64, lat=8.43
Element 669 of 20000, Depth 13, Axis 1: lon=-7.99, lat=12.61
Element 670 of 20000, Depth 12, Axis 0: lon=-7.99, lat=12.61
Element 671 of 20000, Depth 13, Axis 1: lon=-6.28, lat=32.41
Element 672 of 20000, Depth 14, Axis 0: lon=-7.80, lat=33.06
Element 673 of 20000, Depth 10, Axis 0: lon=-5.68, lat=7.45
Element 674 of 20000, Depth 13, Axis 1: lon=-5.64, lat=5.90
Element 675 of 20000, Depth 12, Axis 0: lon=-4.55, lat=7.12
Element 676 of 20000, Depth 13, Axis 1: lon=-4.04, lat=5.43
Element 677 of 20000, Depth 14, Axis 0: lon=-4.16, lat=5.87
Element 678 of 20000, Depth 11, Axis 1: lon=-5.59, lat=9.64
Element 679 of 20000, Depth 13, Axis 1: lon=-5.58, lat=31.29
Element 680 of 20000, Depth 12, Axis 0: lon=-2.51, lat=12.60
Element 681 of 20000, Depth 13, Axis 1: lon=-1.19, lat=12.25
Element 682 of 20000, Depth 14, Axis 0: lon=-2.23, lat=13.45
Element 683 of 20000, Depth 9, Axis 1: lon=-7.62, lat=33.57
Element 684 of 20000, Depth 13, Axis 1: lon=-6.84, lat=33.97
Element 685 of 20000, Depth 12, Axis 0: lon=-6.33, lat=34.08
Element 686 of 20000, Depth 13, Axis 1: lon=-5.44, lat=35.22
Element 687 of 20000, Depth 14, Axis 0: lon=-5.82, lat=35.76
Element 688 of 20000, Depth 11, Axis 1: lon=-5.36, lat=35.89
Element 689 of 20000, Depth 13, Axis 1: lon=-6.27, lat=36.49
Element 690 of 20000, Depth 12, Axis 0: lon=-5.36, lat=35.89
Element 691 of 20000, Depth 13, Axis 1: lon=-5.35, lat=36.13
Element 692 of 20000, Depth 14, Axis 0: lon=-5.35, lat=36.15
Element 693 of 20000, Depth 10, Axis 0: lon=-5.34, lat=36.11
Element 694 of 20000, Depth 13, Axis 1: lon=-5.02, lat=34.03
Element 695 of 20000, Depth 12, Axis 0: lon=-4.85, lat=33.74
Element 696 of 20000, Depth 13, Axis 1: lon=-2.95, lat=35.29
Element 697 of 20000, Depth 14, Axis 0: lon=-2.95, lat=35.29
Element 698 of 20000, Depth 11, Axis 1: lon=-5.32, lat=35.88
Element 699 of 20000, Depth 13, Axis 1: lon=-4.80, lat=36.51
Element 700 of 20000, Depth 12, Axis 0: lon=-4.44, lat=36.76
Element 701 of 20000, Depth 13, Axis 1: lon=-2.32, lat=36.87
Element 702 of 20000, Depth 14, Axis 0: lon=-3.59, lat=37.18
Element 703 of 20000, Depth 7, Axis 1: lon=-8.15, lat=37.25
Element 704 of 20000, Depth 13, Axis 1: lon=-9.15, lat=38.74
Element 705 of 20000, Depth 12, Axis 0: lon=-6.92, lat=38.87
Element 706 of 20000, Depth 13, Axis 1: lon=-5.96, lat=37.38
Element 707 of 20000, Depth 11, Axis 1: lon=-6.15, lat=39.17
Element 708 of 20000, Depth 13, Axis 1: lon=-8.56, lat=39.43
Element 709 of 20000, Depth 12, Axis 0: lon=-8.50, lat=39.36
Element 710 of 20000, Depth 13, Axis 1: lon=-5.97, lat=39.21
Element 711 of 20000, Depth 14, Axis 0: lon=-8.46, lat=40.23
Element 712 of 20000, Depth 10, Axis 0: lon=-5.69, lat=40.95
Element 713 of 20000, Depth 13, Axis 1: lon=-4.68, lat=37.85
Element 714 of 20000, Depth 12, Axis 0: lon=-4.58, lat=37.34
Element 715 of 20000, Depth 13, Axis 1: lon=-4.54, lat=37.36
Element 716 of 20000, Depth 14, Axis 0: lon=-3.77, lat=37.78
Element 717 of 20000, Depth 11, Axis 1: lon=-3.99, lat=39.87
Element 718 of 20000, Depth 13, Axis 1: lon=-4.66, lat=40.66
Element 719 of 20000, Depth 12, Axis 0: lon=-4.15, lat=40.91
Element 720 of 20000, Depth 13, Axis 1: lon=-3.69, lat=40.48
Element 721 of 20000, Depth 14, Axis 0: lon=-3.77, lat=40.52
Element 722 of 20000, Depth 9, Axis 1: lon=-8.63, lat=41.16
Element 723 of 20000, Depth 13, Axis 1: lon=-8.41, lat=41.54
Element 724 of 20000, Depth 12, Axis 0: lon=-8.33, lat=41.47
Element 725 of 20000, Depth 13, Axis 1: lon=-4.73, lat=41.62
Element 726 of 20000, Depth 14, Axis 0: lon=-4.75, lat=41.80
Element 727 of 20000, Depth 11, Axis 1: lon=-4.54, lat=42.00
Element 728 of 20000, Depth 13, Axis 1: lon=-8.73, lat=42.20
